# Network	H1	L1	
1.412697874929820863e+01 1.178228759979512041e+01 7.794179077929713095e+00
1.412768286912946003e+01 1.179169338828504898e+01 7.781220359774465578e+00
1.418819064074761727e+01 1.183871601679220831e+01 7.819818203254211397e+00
1.420079873226021228e+01 1.184578586632250286e+01 7.831988370994768189e+00
1.415237030060558254e+01 1.180211322133090590e+01 7.810231023237993675e+00
1.415665476121881206e+01 1.181551486411427732e+01 7.797722906351174821e+00
1.422793879636217973e+01 1.187224767731119890e+01 7.841171945672848587e+00
1.412756762577551406e+01 1.178892328338506701e+01 7.785207437141405507e+00
1.425828973570467895e+01 1.189255310333247984e+01 7.865494699745107177e+00
1.427284608859842763e+01 1.190396420053838433e+01 7.874628358285866270e+00
1.414062437102517045e+01 1.180637438070113987e+01 7.782466291938229475e+00
1.422653148991140348e+01 1.186943752273268693e+01 7.842872632357745566e+00
1.425169280649207160e+01 1.189200519020733182e+01 7.854359325030894290e+00
1.422547823053840155e+01 1.186003970634163807e+01 7.855169574969193214e+00
1.430929269348779087e+01 1.192850230787535359e+01 7.903587165263344261e+00
1.415230021334139110e+01 1.181847880900103398e+01 7.785316947288419165e+00
1.416425390246564042e+01 1.182341656938061014e+01 7.799545450884248332e+00
1.413121754086642490e+01 1.179510451277638694e+01 7.782468677737999663e+00
1.413444011209314333e+01 1.179502215502438922e+01 7.788443339001154264e+00
1.415326401552236035e+01 1.180064520172678755e+01 7.814067770120928458e+00
1.413800761434188757e+01 1.180462904453564121e+01 7.780359401987465340e+00
1.415330821985483567e+01 1.180517486895107382e+01 7.807302983725969980e+00
1.413597008182682124e+01 1.178235154822757913e+01 7.810367606475519864e+00
1.424628137713351705e+01 1.188702516920617924e+01 7.852080342375518995e+00
1.413459437354456938e+01 1.180146903798104852e+01 7.778951513553253427e+00
1.418527710314824475e+01 1.183973315624234068e+01 7.812989522716489610e+00
1.418312534836471528e+01 1.183160698344183182e+01 7.821388677005905343e+00
1.421592631635201265e+01 1.186077327290310635e+01 7.836747948016260068e+00
1.424961353997452207e+01 1.188667533847845625e+01 7.858653538376232817e+00
1.414867753932722216e+01 1.180338917294691470e+01 7.801607535875036525e+00
1.413657691962045782e+01 1.180745691756957427e+01 7.773465645648936828e+00
1.414918474812460047e+01 1.180771292012408047e+01 7.795982595702523277e+00
1.419612469466339100e+01 1.183803900296446798e+01 7.835227431971822476e+00
1.417446384252162872e+01 1.182995664110382705e+01 7.808172071141648907e+00
1.414876896664960881e+01 1.181134745121348217e+01 7.789719806150913861e+00
1.415287767288062959e+01 1.181216670822147208e+01 7.795938947984862644e+00
1.418668252287788079e+01 1.183857343813775032e+01 7.817297484089245074e+00
1.416807903471557317e+01 1.181152415291952629e+01 7.824471913103504761e+00
1.417541811768398397e+01 1.182248899620112859e+01 7.821204047067598530e+00
