# Network	H1	L1	
1.412225077374793081e+01 1.123769031875949054e+01 8.552910803713743348e+00
1.417791789752521581e+01 1.133233810462711411e+01 8.520062734005081850e+00
1.412881125211373146e+01 1.122617446398660945e+01 8.578829424926837532e+00
1.420063131005011314e+01 1.125257063746422936e+01 8.662423659279975041e+00
1.414243948576714160e+01 1.121810661443559098e+01 8.611775577413869343e+00
1.420512572544961927e+01 1.126623808465047105e+01 8.652021514987223938e+00
1.415329359780075258e+01 1.124728777971230187e+01 8.591521242823189297e+00
1.439988320634189201e+01 1.145903729105151392e+01 8.720498880143155773e+00
1.416564457418951406e+01 1.130490952771270230e+01 8.536070921243297249e+00
1.433048398945007307e+01 1.139614366266459022e+01 8.688537333279668928e+00
1.457251665310035627e+01 1.160404976765448204e+01 8.815002586198437129e+00
1.441096135688442459e+01 1.147309285493378184e+01 8.720318088904988940e+00
1.421130257179857459e+01 1.121558100639648359e+01 8.727649367164518779e+00
1.417132960601949598e+01 1.125488997404992730e+01 8.611273684796874051e+00
1.421747367270744533e+01 1.131958032629960087e+01 8.602537931946615757e+00
1.417710480621415670e+01 1.131291709057882500e+01 8.544484044579288451e+00
1.436163847874154698e+01 1.142648409893980244e+01 8.700121891717707001e+00
1.442212959763874025e+01 1.146836343687137116e+01 8.744967822177462935e+00
1.417506513284678071e+01 1.128935478592633679e+01 8.572219084807075618e+00
1.424031882708617758e+01 1.133397516060431265e+01 8.621350668884169011e+00
1.418245246029463225e+01 1.131069326188705837e+01 8.556294508957718037e+00
1.427382639998121228e+01 1.131874153326191390e+01 8.696448137027685377e+00
1.422399159960885129e+01 1.130070489866211680e+01 8.638055673535406598e+00
1.426218672950535726e+01 1.138559754702646387e+01 8.589420166950953117e+00
1.431148868235025340e+01 1.133367264143144659e+01 8.738796985964814468e+00
1.419264072339189475e+01 1.131202032208481789e+01 8.571420356978302735e+00
1.418115559278701987e+01 1.128951086686709004e+01 8.582081235558449706e+00
1.419132142640355454e+01 1.124437929986012641e+01 8.657802145370249391e+00
1.419073576960523830e+01 1.125602141831144287e+01 8.641699110317809129e+00
1.447085728115081160e+01 1.150689925618865139e+01 8.774792302918658748e+00
1.418837773947181269e+01 1.129769115783754607e+01 8.583253309792192809e+00
1.437545932912014202e+01 1.144114028408590578e+01 8.703685421880434703e+00
1.451011797113780055e+01 1.155213623441616910e+01 8.780186328195156875e+00
1.432602274657864250e+01 1.141699532144280482e+01 8.653735931124879599e+00
1.421995786223352987e+01 1.126286079698722808e+01 8.680735468345146089e+00
1.434500551968954163e+01 1.139787069161358168e+01 8.710208209749039199e+00
1.420978068745184153e+01 1.130907581888464897e+01 8.603642909151787421e+00
1.427476085841969677e+01 1.134844307314500789e+01 8.659193806623001421e+00
1.420969441135231115e+01 1.130018456866768162e+01 8.615175214588610686e+00
1.423600171540563331e+01 1.130006769869720706e+01 8.658649712622180417e+00
1.423150857212486464e+01 1.130213561595597938e+01 8.648558651995305269e+00
1.424930259012162104e+01 1.130767811026932534e+01 8.670584758791227031e+00
1.430726527916374557e+01 1.137990240643331674e+01 8.671543172262804688e+00
1.423306344561076742e+01 1.125085364220983308e+01 8.717705395822640924e+00
1.430789551504876478e+01 1.137653695484174499e+01 8.676997233183415759e+00
1.431403387163264718e+01 1.135570733046649394e+01 8.714325946568456160e+00
1.424594334295066567e+01 1.132199025047791707e+01 8.646354058135914400e+00
1.429419528486492474e+01 1.131672132955720578e+01 8.732458828474351620e+00
1.432719536577756081e+01 1.139032088516965224e+01 8.690748942526534293e+00
1.448828700847889195e+01 1.154401500863641239e+01 8.754780289672350335e+00
1.448838813437213879e+01 1.153962099134223251e+01 8.760738445381706541e+00
1.445296491525579619e+01 1.151975713218132746e+01 8.728309713637136369e+00
1.430108727745192532e+01 1.136763066805919742e+01 8.677446070814692547e+00
1.446888149077918762e+01 1.150921988146989783e+01 8.768488428126628875e+00
1.424723863579346528e+01 1.129144837608358820e+01 8.688325633600834763e+00
1.438528883186475582e+01 1.145075791878185356e+01 8.707277293254621853e+00
1.436229718590486648e+01 1.138770015693101634e+01 8.751906397584708230e+00
1.423691439673375037e+01 1.129851962281389710e+01 8.662169813205814251e+00
1.423999722860363981e+01 1.130170454960213533e+01 8.663082323523292771e+00
1.427874241001387290e+01 1.136620366533031046e+01 8.642447515013362391e+00
1.434676391450143029e+01 1.139041273088402129e+01 8.722851175994900785e+00
1.430305346808795086e+01 1.139288515705401039e+01 8.647514458453434472e+00
1.430138865949991711e+01 1.138153525716879955e+01 8.659698192194481337e+00
1.431151337719652616e+01 1.141453898323027438e+01 8.632943585243188167e+00
1.440764601667504685e+01 1.146548545599203095e+01 8.724844239311529748e+00
1.426585716056796294e+01 1.132393024301062390e+01 8.676594053956748098e+00
1.425278019067718205e+01 1.134889906619833511e+01 8.622310197911138729e+00
1.425162688553712620e+01 1.133858634434355217e+01 8.633963666615152022e+00
1.442754722127352629e+01 1.148000617096984399e+01 8.738625586244769039e+00
1.425966899895974827e+01 1.135711014417201881e+01 8.622888676832069166e+00
1.449194416549430109e+01 1.150299333752422548e+01 8.814623643280384613e+00
1.433502573001839586e+01 1.140944409381148894e+01 8.678568323777810178e+00
1.425598620443932241e+01 1.135958077933423560e+01 8.613539758946055613e+00
1.427554827237430146e+01 1.137600292902420485e+01 8.624258567304302403e+00
1.425794298015471107e+01 1.135307777308822530e+01 8.625344231017862739e+00
1.447126630309852580e+01 1.152391640502480108e+01 8.753107968327315191e+00
1.427009162806419162e+01 1.136184678576123908e+01 8.633883986378016573e+00
1.426543019993636463e+01 1.132436496751123656e+01 8.675324597492632961e+00
1.438851341350017421e+01 1.142717548338041667e+01 8.743510663486604884e+00
1.427845956063433164e+01 1.137548727071379773e+01 8.629756472722640126e+00
1.427770921278102279e+01 1.127038835738534139e+01 8.765348061454551143e+00
1.431413543570785762e+01 1.136331438555003892e+01 8.704571181105874800e+00
1.426357905111934876e+01 1.135020741322674986e+01 8.638430356509410046e+00
1.430268269581684493e+01 1.131087348410320814e+01 8.753906175178574500e+00
1.430235177458857265e+01 1.130884816733432707e+01 8.755981921649675925e+00
1.446478515310185919e+01 1.151455098439165248e+01 8.754720164188071863e+00
1.436664549488652654e+01 1.141756935619490143e+01 8.720069539414376791e+00
1.426744363326136167e+01 1.131417128254712878e+01 8.691920157104297218e+00
1.429236493539108999e+01 1.135980119148261558e+01 8.673327639169805536e+00
1.431684383642771863e+01 1.139396906649551511e+01 8.668880339951734015e+00
1.454038745576107949e+01 1.157662388163520006e+01 8.797991069943622122e+00
1.426988654217178620e+01 1.135636942756402057e+01 8.640748541136044736e+00
1.427967301273653611e+01 1.137661196727563784e+01 8.630281658017707969e+00
1.427825917826583968e+01 1.133623401239850281e+01 8.680926423940707792e+00
1.432394875407061363e+01 1.138099482810588725e+01 8.697612582304879325e+00
1.435967037161874238e+01 1.138540469539239020e+01 8.750582443682365152e+00
1.428270585947717564e+01 1.132813566861773857e+01 8.698794683272746298e+00
1.438614878512191453e+01 1.146798348806582801e+01 8.686002048417572396e+00
1.439684351272209994e+01 1.142683571593963343e+01 8.757655431149068193e+00
1.443873801626277320e+01 1.148253070537841403e+01 8.753778847007374964e+00
1.442542393268824696e+01 1.148325306509186206e+01 8.730850742100290773e+00
1.434490605350713821e+01 1.145020478536507547e+01 8.641130716355846175e+00
1.429729615845818103e+01 1.136672430469130468e+01 8.672384679187326029e+00
1.428274573642366363e+01 1.138424412369951710e+01 8.625300661619938580e+00
1.435951390880634548e+01 1.143027173329119783e+01 8.691635507792945248e+00
1.431568672054643621e+01 1.139412110436573577e+01 8.666769325410530911e+00
1.428273554133934020e+01 1.136797408875617599e+01 8.646716120077389434e+00
1.432843572128166088e+01 1.140982308733031303e+01 8.667179895140314727e+00
1.429285715676782154e+01 1.137053648960623597e+01 8.660061526473251448e+00
1.428966559386387125e+01 1.136481569997204666e+01 8.662303786529642835e+00
1.431926992629486328e+01 1.133164974241092438e+01 8.754153604855863691e+00
1.428353389008720242e+01 1.135647825459723137e+01 8.663125419969972540e+00
1.429852762835432856e+01 1.138289988063366387e+01 8.653177603995088063e+00
1.435988120566127968e+01 1.144143300347918135e+01 8.677545682253789749e+00
1.432491594879028085e+01 1.141178128216821719e+01 8.658779643105678048e+00
1.429517712117461237e+01 1.139749049262861469e+01 8.628400743833957165e+00
1.429184133113292887e+01 1.132671712746170911e+01 8.715630083289733321e+00
1.429975699408599077e+01 1.137449824801104015e+01 8.666247151789811198e+00
1.448534112036376875e+01 1.154316733419666541e+01 8.751022526998575302e+00
1.435513911971976775e+01 1.144605330129261134e+01 8.663595268159596685e+00
1.430889770770932934e+01 1.135433096442275058e+01 8.707681778753748603e+00
1.431555747411312218e+01 1.134586391631927071e+01 8.729636750002855550e+00
1.446203296451438014e+01 1.152800990343355636e+01 8.732432944663157670e+00
1.429409301070100469e+01 1.133911100837709363e+01 8.703198063831061759e+00
1.429373691035240057e+01 1.137612249295715117e+01 8.654175401943557944e+00
1.437796952688386476e+01 1.143902525300413231e+01 8.710608990026747378e+00
1.448646959689924785e+01 1.152755340086664582e+01 8.773443678057898154e+00
1.429937418318916365e+01 1.131751669542744132e+01 8.739903768324790434e+00
1.446667450128967580e+01 1.151529345924481618e+01 8.756865173892904863e+00
1.430257388952727737e+01 1.135358488086034789e+01 8.698260183420979175e+00
1.429914896762291932e+01 1.138119728733459368e+01 8.656443236401385022e+00
1.430457305578197769e+01 1.139706070671537574e+01 8.644525293828930756e+00
1.444083416191736369e+01 1.149131689426636349e+01 8.745703363798019936e+00
1.435987996759109286e+01 1.142549810077688477e+01 8.698514001412410934e+00
1.433178972345920776e+01 1.139782262704173554e+01 8.688488708627431834e+00
1.434147781822280088e+01 1.142629941986971609e+01 8.667044916121158238e+00
1.448193593027780501e+01 1.151439067679079287e+01 8.783238333946345122e+00
1.441042736391202794e+01 1.147245404940422731e+01 8.720276079052377227e+00
1.430239488567890227e+01 1.137976985264359442e+01 8.663679216519849291e+00
1.435374459755890264e+01 1.142709622863865881e+01 8.686279741833294210e+00
1.430589120741537990e+01 1.137508102700864043e+01 8.675601124267569020e+00
1.438350080110045681e+01 1.144977992966759395e+01 8.705609390355085964e+00
1.430640506815363366e+01 1.140199726022086146e+01 8.641046490559343596e+00
1.432055609344454439e+01 1.135263867106798230e+01 8.729027553494345781e+00
1.439355300259971493e+01 1.145521586220493759e+01 8.715067273919096635e+00
1.436636595214168466e+01 1.143376348080274063e+01 8.698363256148677891e+00
1.441278480613986979e+01 1.142478710969890798e+01 8.786501315435737425e+00
1.431325520722339029e+01 1.140099949834277382e+01 8.653697768347084818e+00
1.454682781435837313e+01 1.158041051017190526e+01 8.803652189659159077e+00
1.446735418756346014e+01 1.152409358278669238e+01 8.746405220636908950e+00
1.448739726326282096e+01 1.153083685546378945e+01 8.770660230351705167e+00
1.430705449845408772e+01 1.141495252680722849e+01 8.625002448258934251e+00
1.430908835620576447e+01 1.132691750525978236e+01 8.743623357324059597e+00
1.430635457705808733e+01 1.139001186082548678e+01 8.656755228996926732e+00
1.451968756856767939e+01 1.155297835470336132e+01 8.794885913107370001e+00
