# Network	H1	L1	
5.480430287738555251e+01 4.469013201574056637e+01 3.172229049567339132e+01
5.411098264656497747e+01 4.426907356651276615e+01 3.111667669497398236e+01
5.718941551874598872e+01 4.664211120155287205e+01 3.309294048642037467e+01
5.681459284079739547e+01 4.633623448821210644e+01 3.287630351969347231e+01
5.442661527840740376e+01 4.440573526257006165e+01 3.147041668701435668e+01
5.416654335889489147e+01 4.431639972964386942e+01 3.114596497868481606e+01
5.565781759170275933e+01 4.545442762670437276e+01 3.211989520842107737e+01
5.376611045237115860e+01 4.407944795481431299e+01 3.078631028842838901e+01
5.655038925125570159e+01 4.627809668834208168e+01 3.250052755530282411e+01
5.618949770756920259e+01 4.573500050718010357e+01 3.264306023088460051e+01
5.526139979366639210e+01 4.513402161455821471e+01 3.188639835497298947e+01
5.675876823375924829e+01 4.627903876375692960e+01 3.286043734517667048e+01
5.571218589654139208e+01 4.544238078278319648e+01 3.223100504426324164e+01
5.338330723475377226e+01 4.362739591034041808e+01 3.076406698410544394e+01
5.657870279351661225e+01 4.611005917369016771e+01 3.278737642440877664e+01
5.536647383544845269e+01 4.513246330972338427e+01 3.207034737211105835e+01
5.480054923692840418e+01 4.472203601039894494e+01 3.167080188049546052e+01
5.563749548803304634e+01 4.551484393479629631e+01 3.199890444643432019e+01
5.583685526862129223e+01 4.566066928858255380e+01 3.213810334179127182e+01
5.507924018664527921e+01 4.492016201748184301e+01 3.187321357913791786e+01
5.500102263189888419e+01 4.492549457615206876e+01 3.173030771427822927e+01
5.326775439794322153e+01 4.350601921440402720e+01 3.073564625504899794e+01
5.704848964006807677e+01 4.656749391181498510e+01 3.295449409391728324e+01
5.506153969952484317e+01 4.511630971966026493e+01 3.156408958550902355e+01
5.330662365679849302e+01 4.349036552006200651e+01 3.082505851768899063e+01
5.488244553751539456e+01 4.471238130396468335e+01 3.182586662303500091e+01
5.606561557906120896e+01 4.567305197267546646e+01 3.251654307826027690e+01
5.575847010539606430e+01 4.541530540129587479e+01 3.234898798728288938e+01
5.669495735217810051e+01 4.621879504031650754e+01 3.283506013678836410e+01
5.643255021198724108e+01 4.614375308543369414e+01 3.248671689504787707e+01
5.657191217592352217e+01 4.631745735343307047e+01 3.248190868088438776e+01
5.507806532019524326e+01 4.502914585970430750e+01 3.171701913107801474e+01
5.463738914049886830e+01 4.469867799487546023e+01 3.142089237435404314e+01
5.593657978815023313e+01 4.560934326323463495e+01 3.238346438373341840e+01
5.760769454882817797e+01 4.696227661365777806e+01 3.336451777702443167e+01
5.529322125198610394e+01 4.519777393957810574e+01 3.185124090719045142e+01
5.501701181441678301e+01 4.501108958835295937e+01 3.163658330251450934e+01
5.782222327228542724e+01 4.721220587854850237e+01 3.338288663719147564e+01
5.571364479486319254e+01 4.532581568822045881e+01 3.239723211210572629e+01
5.430337983810628089e+01 4.449247044999845002e+01 3.113321594531575087e+01
5.361705171285947813e+01 4.379423952387175234e+01 3.093303766048845205e+01
5.490535221520357112e+01 4.482633441473147684e+01 3.170484891643895153e+01
5.533797216813227493e+01 4.522357104316073872e+01 3.189231546603625844e+01
5.397132048659089776e+01 4.399012894926381279e+01 3.126934585330252148e+01
5.743051785614894555e+01 4.692240390086042368e+01 3.311423248982167422e+01
5.444224109720814653e+01 4.445561205756790457e+01 3.142699750650009705e+01
5.434077186050406993e+01 4.449351051159501935e+01 3.119690703819746247e+01
5.748185076437347618e+01 4.697285968830892244e+01 3.313176149860050401e+01
5.437831439033822534e+01 4.448996077400923355e+01 3.126730666785332247e+01
5.445614266539593729e+01 4.450633616739536791e+01 3.137925293802818771e+01
5.570766949982130711e+01 4.549831524045283260e+01 3.214417134383305807e+01
5.416344963096830156e+01 4.433143268880523635e+01 3.111917980417175045e+01
5.647763965173351153e+01 4.606850414267330507e+01 3.267134381514714647e+01
5.513180849940565054e+01 4.488286719963932114e+01 3.201631678308230988e+01
5.410503464032158405e+01 4.401992208244566740e+01 3.145792798780318833e+01
5.520941781006208515e+01 4.501264356489512153e+01 3.196782342020967249e+01
5.447335978952602176e+01 4.460297410689501163e+01 3.127173848027646841e+01
5.472552419757545294e+01 4.462438348584833392e+01 3.167881622168611244e+01
5.584052587390126376e+01 4.559661982138943159e+01 3.223526936039953483e+01
5.436013352149607414e+01 4.431237745378342652e+01 3.148709768886784843e+01
5.483691413104510559e+01 4.478701994366618777e+01 3.164190253415968712e+01
5.442130241562070125e+01 4.443465928233671036e+01 3.142036300037113250e+01
5.536671346489935530e+01 4.526557323930834542e+01 3.188261029497239818e+01
5.525597463561002343e+01 4.505963991345795705e+01 3.198205096301181172e+01
5.449079528687889962e+01 4.448232249735734456e+01 3.147331816376595981e+01
5.545775301484422926e+01 4.530748627009035090e+01 3.198115159497917048e+01
5.389028815663547078e+01 4.411195083268445671e+01 3.095640404407518531e+01
5.761108308277164980e+01 4.697017201574240630e+01 3.335925411009044694e+01
5.534740629953641644e+01 4.512529634291786351e+01 3.204751182306992519e+01
5.450423517910886062e+01 4.449926018762384672e+01 3.147264677801602772e+01
5.469160197850292349e+01 4.473076495718929380e+01 3.146950894627482853e+01
5.363177298458008124e+01 4.392203594259459720e+01 3.077696918357885281e+01
5.457622966198795211e+01 4.448389649872159879e+01 3.161878866131777599e+01
5.584916048804484490e+01 4.554271523379691899e+01 3.232630223753826471e+01
5.498932523738489664e+01 4.492945780834904212e+01 3.170441154020491581e+01
5.570002966060997807e+01 4.547541393578447355e+01 3.216333365125404242e+01
5.568268494903604449e+01 4.555373588415379515e+01 3.202215717484322965e+01
5.562391632887288040e+01 4.550071360367482498e+01 3.199539231386000893e+01
5.412993998607026924e+01 4.423687663934258296e+01 3.119533856349623946e+01
5.613392052615812844e+01 4.588268013866224493e+01 3.233878007795355813e+01
5.673664297632944908e+01 4.637941319844205168e+01 3.268021859767240045e+01
5.318431944047256366e+01 4.351118120490192354e+01 3.058347502329349510e+01
5.741539042054138520e+01 4.684079028075019124e+01 3.320342486879890487e+01
