# Mf af A2220 phi2220 logL logPrior
8.586223893163136722e+01 8.859971671474969890e-01 3.641428127250939006e+00 9.166642600482015624e-01 9.180359774887711683e+04 0.000000000000000000e+00
7.222546286207911237e+01 6.957511607077933036e-01 4.840878430110901576e+00 1.340033510020373297e+00 9.180410868092552118e+04 0.000000000000000000e+00
6.753646097782474556e+01 5.354173607526813150e-01 3.528811131377270094e+00 8.268759286215504600e-01 9.180469900177665113e+04 0.000000000000000000e+00
8.885044558606844589e+01 9.199443458343884439e-01 5.095637809098391813e+00 8.259630180882316930e-01 9.180548498497132096e+04 0.000000000000000000e+00
5.230196528455375926e+01 2.390941004264938718e-01 5.565669279599390507e+00 9.160431317690211905e-01 9.180863135569613951e+04 0.000000000000000000e+00
8.321561347881974768e+01 8.468236522938562549e-01 3.742702032008585533e+00 9.905647784243463150e-01 9.180879445186011435e+04 0.000000000000000000e+00
7.262050203334081289e+01 8.369116624014977246e-01 5.762096482374827744e+00 7.864684725756455608e-01 9.180938282423828787e+04 0.000000000000000000e+00
7.262050203334081289e+01 8.369116624014977246e-01 5.762096482374827744e+00 7.864684725756455608e-01 9.180938282423828787e+04 0.000000000000000000e+00
7.075214500160433317e+01 6.265710314815753357e-01 3.595999801479301539e+00 8.427453165601089813e-01 9.180952019197134359e+04 0.000000000000000000e+00
5.211595977221166720e+01 3.461869840031397416e-01 3.464336698687546345e+00 1.026147307541728448e+00 9.180990799483105366e+04 0.000000000000000000e+00
7.550333290364648064e+01 6.891097032886094320e-01 4.495221168256738231e+00 8.284720362373543256e-01 9.181239043534857046e+04 0.000000000000000000e+00
6.945050751807004019e+01 7.774427415163818189e-01 4.280092171408924173e+00 7.529280052283970903e-01 9.181392087814935076e+04 0.000000000000000000e+00
5.922945453438794061e+01 2.986407329465101124e-01 5.300497780947732274e+00 1.010497985525920628e+00 9.181823681843130908e+04 0.000000000000000000e+00
7.663210479635695549e+01 8.384915517743513069e-01 6.157467603947015533e+00 9.081358246581293647e-01 9.181910646382869163e+04 0.000000000000000000e+00
5.441727032787671448e+01 2.371945321186403333e-01 5.767934073050964727e+00 1.170018835094696730e+00 9.181947952483118570e+04 0.000000000000000000e+00
8.454575687900405967e+01 9.056689625579715797e-01 4.383375822336108563e+00 1.079487493371110718e+00 9.182016598883394909e+04 0.000000000000000000e+00
