# Network	H1	L1	
1.413575812479997040e+01 1.124291169840544136e+01 8.568348400053910296e+00
1.411106531311672718e+01 1.120739308657149458e+01 8.574176606188816052e+00
1.440221895677200870e+01 1.144880639278065537e+01 8.737776780132792354e+00
1.421378535130522280e+01 1.133088362023532980e+01 8.581536598865129761e+00
1.432856867934700240e+01 1.139623401928766633e+01 8.685259384520094272e+00
1.411147082200527336e+01 1.124657892033953566e+01 8.523383796877892493e+00
1.433372730292432884e+01 1.138636322685364988e+01 8.706691154551956302e+00
1.451772681890696859e+01 1.155223482157496129e+01 8.792625467720183607e+00
1.416296414646165225e+01 1.126163950155091875e+01 8.588657005089109120e+00
1.431074824761854103e+01 1.134960207743455030e+01 8.716882934318350706e+00
1.415235580564078433e+01 1.126124156156873113e+01 8.571675060421473091e+00
1.414342651171310905e+01 1.116147722795038355e+01 8.686652956241214696e+00
1.416479744883662839e+01 1.119201452362698568e+01 8.682182771025455992e+00
1.427714052078018270e+01 1.134308864569827868e+01 8.670125802197693687e+00
1.419534556826749139e+01 1.130487607758513668e+01 8.585313778364470849e+00
1.411962398596075374e+01 1.127417338779244993e+01 8.500399751006463944e+00
1.441255759358481292e+01 1.145765096782636405e+01 8.743228847963823824e+00
1.411713481877144183e+01 1.122930302296481564e+01 8.555480647503227232e+00
1.418966383655163810e+01 1.119233988140119429e+01 8.722275378221995723e+00
1.414703696496131080e+01 1.123319025014426309e+01 8.599656486863040072e+00
1.412397789280801241e+01 1.125388863707768117e+01 8.534444449452074366e+00
1.432066133081777082e+01 1.140530139343557181e+01 8.660279503392256828e+00
1.411490502884613818e+01 1.118039226146923859e+01 8.615646978203365336e+00
1.414499656615298306e+01 1.122164639462061864e+01 8.611363425763526536e+00
1.414736477589699959e+01 1.125401863219672371e+01 8.572922181407001574e+00
1.412425962765774479e+01 1.120909312567205873e+01 8.593657040485959797e+00
1.419495007325476443e+01 1.125069381899877463e+01 8.655547133101306301e+00
1.431101743777135837e+01 1.139317329196813056e+01 8.660301521504893074e+00
1.413113825685970326e+01 1.125178652270951396e+01 8.549056584317151319e+00
1.411795995612694377e+01 1.123392635516499283e+01 8.550771425405622850e+00
1.422744034026939275e+01 1.128967899678117881e+01 8.658129520026989212e+00
1.424952865574981864e+01 1.134733184815310914e+01 8.618998018269024897e+00
1.433736778512046506e+01 1.139357227400090800e+01 8.703253750346929607e+00
1.421915610322452039e+01 1.134916983290442616e+01 8.566256147918952735e+00
1.414582306626644836e+01 1.124826611121898345e+01 8.577926306125418066e+00
1.419058975969219993e+01 1.127201349101405192e+01 8.620588702999251396e+00
1.435731786183204051e+01 1.144430804641409338e+01 8.669509185903372384e+00
1.412379680809718607e+01 1.123513213766138463e+01 8.558822473080313742e+00
1.415817782521165213e+01 1.125787157897514312e+01 8.585704795857978411e+00
1.417658340588535459e+01 1.121127412171576765e+01 8.676569001153067617e+00
1.412143960212932470e+01 1.122968474904603475e+01 8.562081340049820355e+00
1.413234564556221784e+01 1.116498147467543589e+01 8.664085763414146157e+00
1.412998411651133601e+01 1.129384753780880679e+01 8.491493327182952910e+00
1.434139538655204937e+01 1.138430063676507586e+01 8.722002100731614860e+00
1.415072549469008223e+01 1.120042052552812528e+01 8.648330016679530274e+00
1.424121843593375125e+01 1.132784390583978684e+01 8.630889582476870103e+00
